Campaign,Date,ProductID,Spend
Spring Sale,2022-02-28,1058,1111.08
Spring Sale,2022-02-03,1081,514.35
Spring Sale,2022-04-06,1023,163.98
Spring Sale,2022-07-21,1145,1327.88
Spring Sale,2022-11-01,1125,1077.12
Spring Sale,2022-07-09,1144,999.63
Spring Sale,2022-10-01,1080,932.18
Spring Sale,2022-01-16,1194,730.17
Spring Sale,2022-07-20,1026,1049.8
Spring Sale,2022-03-13,1145,1003.49
Spring Sale,2022-08-02,1018,508.46
Spring Sale,2022-08-23,1192,919.14
Spring Sale,2022-03-23,1167,1222.23
Spring Sale,2022-09-17,1158,843.68
Spring Sale,2022-02-23,1096,760.98
Spring Sale,2022-05-25,1111,780.12
Spring Sale,2022-02-28,1175,756.54
Spring Sale,2022-12-07,1152,857.94
Spring Sale,2022-06-16,1112,427.58
Spring Sale,2022-07-15,1138,1394.81
Spring Sale,2022-10-10,1126,1013.64
Spring Sale,2022-05-04,1192,870.56
Spring Sale,2022-09-25,1070,777.82
Spring Sale,2022-09-05,1130,1136.07
Spring Sale,2022-05-13,1045,1093.32
Spring Sale,2022-07-10,1147,1340.32
Spring Sale,2022-02-23,1067,846.77
Spring Sale,2022-04-03,1153,749.89
Spring Sale,2022-11-16,1017,1158.76
Spring Sale,2022-10-09,1183,456.97
Spring Sale,2022-10-14,1173,1024.27
Spring Sale,2022-03-04,1027,1248.12
Spring Sale,2022-06-01,1016,877.11
Spring Sale,2022-11-27,1003,1008.32
Spring Sale,2022-10-24,1015,996.36
Spring Sale,2022-09-02,1018,760.7
Spring Sale,2022-08-22,1043,591.05
Spring Sale,2022-08-09,1195,-655.02
Spring Sale,2022-12-09,1157,1394.46
Spring Sale,2022-07-08,1104,1547.72
Spring Sale,2022-08-11,1036,962.03
Spring Sale,2022-03-23,1001,1368.21
Spring Sale,2022-09-28,1012,673.14
Spring Sale,2022-01-13,1078,572.68
Spring Sale,2022-01-05,1175,1246.14
Spring Sale,2022-07-11,1159,1343.06
Spring Sale,2022-01-18,1147,1150.71
Spring Sale,2022-07-04,1158,1140.27
Spring Sale,2022-08-17,1104,388.43
Spring Sale,2022-05-06,1040,1075.42
Spring Sale,2022-09-26,1115,1167.21
Spring Sale,2022-04-09,1129,625.76
Spring Sale,2022-03-19,1156,736.83
Spring Sale,2022-05-03,1128,1146.23
Spring Sale,2022-09-16,1150,982.88
Spring Sale,2022-03-17,1130,999.33
Spring Sale,2022-11-16,1059,1487.06
Spring Sale,2022-04-18,1010,858.48
Spring Sale,2022-07-19,1040,1263.46
Spring Sale,2022-10-16,1008,1276.13
Spring Sale,2022-04-27,1088,672.69
Spring Sale,2022-08-10,1087,906.31
Spring Sale,2022-08-10,1107,1422.39
Spring Sale,2022-10-23,1130,1016.01
Spring Sale,2022-04-10,1175,1451.56
Spring Sale,2022-04-28,1194,1171.41
Spring Sale,2022-09-16,1110,1048.07
Spring Sale,2022-07-24,1136,879.57
Spring Sale,2022-11-16,1039,986.43
Spring Sale,2022-08-25,1128,1115.74
Spring Sale,2022-12-17,1006,662.8
Spring Sale,2022-05-08,1178,584.4
Spring Sale,2022-04-27,1079,743.78
Spring Sale,2022-06-22,1155,1411.63
Spring Sale,2022-12-15,1097,1331.06
Spring Sale,2022-07-09,1166,1394.88
Spring Sale,2022-05-11,1091,933.06
Spring Sale,2022-10-19,1077,1007.19
Spring Sale,2022-06-25,1180,1325.7
Spring Sale,2022-11-01,1169,1149.34
Spring Sale,2022-09-22,1152,1339.79
Spring Sale,2022-05-10,1051,1090.02
Spring Sale,2022-01-12,1199,1106.39
Spring Sale,2022-04-10,1090,769.21
Spring Sale,2022-02-06,1001,561.42
Spring Sale,2022-09-01,1188,529.94
Spring Sale,2022-08-17,1048,1509.74
Spring Sale,2022-02-11,1151,600.13
Spring Sale,2022-01-11,1029,147.6
