Campaign,Date,ProductID,Spend
Winter Promo,2024-01-04,1006,883.12
Winter Promo,2024-12-26,1198,790.97
Winter Promo,2024-10-10,1001,467.05
Winter Promo,2024-10-15,1063,1551.75
Winter Promo,2024-01-17,1054,1032.1
Winter Promo,2024-06-04,1067,611.68
Winter Promo,2024-10-24,1030,1592.85
Winter Promo,2024-08-05,1061,1086.77
Winter Promo,2024-12-02,1014,851.15
Winter Promo,2024-01-20,1012,1556.34
Winter Promo,2024-09-28,1111,1311.29
Winter Promo,2024-03-09,1102,1104.54
Winter Promo,2024-07-11,1072,498.25
Winter Promo,2024-11-04,1154,945.1
Winter Promo,2024-11-05,1036,810.66
Winter Promo,2024-03-25,1012,967.73
Winter Promo,2024-09-24,1159,905.8
Winter Promo,2024-11-04,1135,869.34
Winter Promo,2024-05-19,1136,1244.55
Winter Promo,2024-08-14,1012,1248.69
Winter Promo,2024-04-08,1122,1782.61
Winter Promo,2024-07-13,1043,967.84
Winter Promo,2024-02-09,1148,1288.69
Winter Promo,2024-07-06,1019,932.81
Winter Promo,2024-07-23,1197,1194.51
Winter Promo,2024-05-02,1079,1369.07
Winter Promo,2024-01-13,1191,1409.73
Winter Promo,2024-06-07,1053,1441.94
Winter Promo,2024-07-19,1074,827.03
Winter Promo,2024-04-02,1042,1470.33
Winter Promo,2024-05-11,1038,1202.58
Winter Promo,2024-11-05,1047,1322.4
Winter Promo,2024-12-27,1024,1191.18
Winter Promo,2024-03-15,1135,1094.33
Winter Promo,2024-09-18,1174,1043.08
Winter Promo,2024-06-23,1106,598.6
Winter Promo,2024-06-23,1038,1130.63
Winter Promo,2024-05-23,1098,685.04
Winter Promo,2024-04-11,1180,1079.16
Winter Promo,2024-04-05,1141,1312.35
Winter Promo,2024-11-07,1016,949.46
Winter Promo,2024-04-19,1182,760.77
Winter Promo,2024-06-03,1148,952.23
Winter Promo,2024-01-13,1072,1741.1
Winter Promo,2024-06-09,1189,1247.4
Winter Promo,2024-06-14,1171,1190.75
Winter Promo,2024-11-04,1193,1019.16
Winter Promo,2024-04-03,1180,954.03
Winter Promo,2024-07-11,1086,642.11
Winter Promo,2024-09-01,1134,689.91
Winter Promo,2024-01-19,1157,-963.1
Winter Promo,2024-09-24,1128,1286.23
Winter Promo,2024-03-13,1195,658.53
Winter Promo,2024-10-18,1010,816.01
Winter Promo,2024-08-21,1136,1032.85
Winter Promo,2024-12-18,1188,375.84
Winter Promo,2024-07-26,1034,1422.94
Winter Promo,2024-10-21,1102,932.45
Winter Promo,2024-06-19,1105,1003.67
Winter Promo,2024-02-21,1140,1052.48
Winter Promo,2024-06-22,1072,653.4
Winter Promo,2024-10-03,1004,1007.36
Winter Promo,2024-11-28,1003,295.28
Winter Promo,2024-09-24,1026,1320.42
Winter Promo,2024-10-23,1056,1424.92
Winter Promo,2024-03-17,1074,982.42
Winter Promo,2024-04-17,1114,1383.57
Winter Promo,2024-03-24,1172,1064.91
Winter Promo,2024-10-15,1092,657.28
Winter Promo,2024-07-06,1143,1083.28
Winter Promo,2024-12-09,1165,804.39
Winter Promo,2024-02-08,1035,955.6
Winter Promo,2024-10-24,1145,869.94
Winter Promo,2024-12-05,1041,915.15
Winter Promo,2024-04-07,1018,670.99
Winter Promo,2024-09-12,1024,883.76
Winter Promo,2024-09-19,1170,1621.23
Winter Promo,2024-05-04,1034,1485.26
Winter Promo,2024-06-08,1114,1114.23
Winter Promo,2024-09-11,1026,778.83
Winter Promo,2024-06-20,1115,1263.03
Winter Promo,2024-01-16,1003,1167.2
Winter Promo,2024-08-16,1052,1469.79
Winter Promo,2024-01-26,1073,610.58
Winter Promo,2024-04-13,1075,1488.65
Winter Promo,2024-02-19,1089,758.24
Winter Promo,2024-04-17,1147,994.94
Winter Promo,2024-10-27,1082,1339.01
Winter Promo,2024-06-15,1021,1465.93
Winter Promo,2024-04-23,1147,1438.02
Winter Promo,2024-03-04,1166,656.0
Winter Promo,2024-08-23,1158,1210.47
Winter Promo,2024-05-26,1079,700.66
Winter Promo,2024-12-21,1178,1165.99
Winter Promo,2024-05-02,1150,1494.09
Winter Promo,2024-01-12,1142,1765.06
Winter Promo,2024-06-20,1032,896.14
Winter Promo,2024-12-01,1154,1192.08
Winter Promo,2024-10-13,1022,776.77
Winter Promo,2024-07-04,1018,1314.33
Winter Promo,2024-02-27,1064,1062.19
Winter Promo,2024-02-19,1073,748.01
Winter Promo,2024-04-03,1105,1111.08
Winter Promo,2024-04-21,1036,885.78
Winter Promo,2024-04-28,1030,615.94
Winter Promo,2024-01-03,1109,718.8
Winter Promo,2024-06-14,1185,1084.57
Winter Promo,2024-02-18,1043,1036.26
Winter Promo,2024-10-26,1006,1299.6
Winter Promo,2024-05-08,1143,795.8
Winter Promo,2024-11-11,1062,154.51
Winter Promo,2024-12-03,1180,784.38
Winter Promo,2024-10-13,1007,1365.84
Winter Promo,2024-03-18,1081,1349.6
Winter Promo,2024-05-20,1050,1281.31
Winter Promo,2024-07-03,1176,1369.81
Winter Promo,2024-12-28,1046,442.56
Winter Promo,2024-11-14,1172,364.44
Winter Promo,2024-06-18,1145,1022.37
Winter Promo,2024-07-26,1138,847.53
Winter Promo,2024-12-13,1180,-740.28
Winter Promo,2024-04-11,1103,630.41
Winter Promo,2024-04-16,1173,1056.2
Winter Promo,2024-09-11,1057,1127.12
Winter Promo,2024-12-04,1039,1018.96
Winter Promo,2024-01-02,1153,1127.27
Winter Promo,2024-01-09,1053,572.89
Winter Promo,2024-06-27,1153,1463.41
Winter Promo,2024-09-15,1129,1247.32
Winter Promo,2024-10-12,1078,1057.78
Winter Promo,2024-07-11,1079,507.32
Winter Promo,2024-12-28,1048,769.17
Winter Promo,2024-11-21,1044,862.17
Winter Promo,2024-02-17,1057,966.53
Winter Promo,2024-05-15,1168,1044.68
Winter Promo,2024-02-28,1108,893.43
Winter Promo,2024-09-06,1005,646.4
Winter Promo,2024-06-20,1021,638.94
Winter Promo,2024-03-26,1182,1313.27
Winter Promo,2024-11-08,1146,1006.87
Winter Promo,2024-11-14,1012,303.44
Winter Promo,2024-07-21,1087,844.99
Winter Promo,2024-07-26,1149,461.96
Winter Promo,2024-07-01,1118,721.37
Winter Promo,2024-09-18,1014,675.79
Winter Promo,2024-08-14,1152,1324.86
Winter Promo,2024-06-15,1184,1423.62
Winter Promo,2024-07-07,1119,-1262.91
Winter Promo,2024-07-28,1086,1382.62
Winter Promo,2024-09-14,1003,1168.05
Winter Promo,2024-06-15,1102,989.6
Winter Promo,2024-08-23,1192,924.38
Winter Promo,2024-02-16,1118,765.51
Winter Promo,2024-09-07,1173,1615.93
Winter Promo,2024-07-21,1140,782.12
Winter Promo,2024-10-18,1155,1095.96
Winter Promo,2024-02-16,1125,1033.77
Winter Promo,2024-08-23,1131,699.87
Winter Promo,2024-07-16,1028,912.33
Winter Promo,2024-08-17,1043,956.0
Winter Promo,2024-10-12,1025,1630.07
Winter Promo,2024-01-11,1034,1206.71
Winter Promo,2024-09-10,1131,1372.42
Winter Promo,2024-01-22,1079,1037.57
Winter Promo,2024-10-26,1134,1198.15
Winter Promo,2024-08-06,1012,1663.91
Winter Promo,2024-06-12,1025,1060.33
Winter Promo,2024-01-04,1157,881.65
Winter Promo,2024-10-25,1127,925.44
Winter Promo,2024-04-21,1180,1496.71
Winter Promo,2024-11-05,1039,876.8
Winter Promo,2024-10-23,1087,-1262.02
Winter Promo,2024-11-01,1162,964.52
Winter Promo,2024-07-22,1116,1347.5
Winter Promo,2024-11-26,1151,1275.31
Winter Promo,2024-05-15,1146,922.66
Winter Promo,2024-07-04,1001,1297.29
Winter Promo,2024-08-09,1019,1181.67
Winter Promo,2024-03-02,1118,608.04
Winter Promo,2024-11-22,1029,1021.99
Winter Promo,2024-08-12,1079,521.47
Winter Promo,2024-02-21,1144,1219.86
Winter Promo,2024-04-18,1100,782.61
Winter Promo,2024-08-06,1148,851.1
Winter Promo,2024-03-26,1135,803.03
Winter Promo,2024-02-11,1011,745.83
Winter Promo,2024-05-12,1095,1481.01
Winter Promo,2024-02-17,1154,792.62
Winter Promo,2024-02-10,1175,1320.41
Winter Promo,2024-05-01,1033,689.26
Winter Promo,2024-04-10,1112,1106.75
Winter Promo,2024-10-06,1182,1074.9
Winter Promo,2024-03-27,1067,720.06
Winter Promo,2024-02-01,1134,903.37
Winter Promo,2024-03-07,1034,832.55
Winter Promo,2024-11-06,1065,1195.62
Winter Promo,2024-09-27,1137,543.8
Winter Promo,2024-03-17,1061,1061.73
Winter Promo,2024-04-27,1131,1102.31
Winter Promo,2024-11-28,1117,866.97
Winter Promo,2024-11-27,1039,1034.09
Winter Promo,2024-10-12,1096,1299.59
Winter Promo,2024-09-10,1028,1483.52
Winter Promo,2024-05-17,1039,1163.67
Winter Promo,2024-09-27,1153,629.6
Winter Promo,2024-03-09,1182,941.46
Winter Promo,2024-03-06,1063,961.12
Winter Promo,2024-02-09,1070,1239.68
Winter Promo,2024-08-06,1046,1087.18
Winter Promo,2024-10-23,1039,859.94
Winter Promo,2024-10-21,1035,1254.97
Winter Promo,2024-01-02,1013,772.41
Winter Promo,2024-09-07,1189,541.66
Winter Promo,2024-02-21,1177,891.26
Winter Promo,2024-08-21,1008,1570.81
Winter Promo,2024-09-11,1181,1066.74
Winter Promo,2024-05-23,1180,1618.22
Winter Promo,2024-06-23,1164,1099.72
Winter Promo,2024-08-15,1174,812.76
Winter Promo,2024-11-16,1177,1055.48
Winter Promo,2024-12-12,1014,1086.58
Winter Promo,2024-01-03,1034,1017.98
Winter Promo,2024-07-20,1098,1127.33
Winter Promo,2024-02-16,1197,806.0
Winter Promo,2024-10-23,1044,1251.44
Winter Promo,2024-06-28,1052,1050.11
Winter Promo,2024-01-01,1184,1097.88
Winter Promo,2024-07-10,1104,1396.71
Winter Promo,2024-11-13,1194,1457.47
Winter Promo,2024-09-06,1027,960.0
Winter Promo,2024-01-09,1172,1230.98
Winter Promo,2024-09-08,1103,1376.4
Winter Promo,2024-08-06,1197,736.01
Winter Promo,2024-10-11,1138,936.21
Winter Promo,2024-06-05,1153,869.44
Winter Promo,2024-01-15,1117,1134.02
Winter Promo,2024-12-15,1030,906.55
Winter Promo,2024-05-16,1043,816.14
Winter Promo,2024-03-04,1057,1152.59
Winter Promo,2024-01-02,1198,1225.33
Winter Promo,2024-09-24,1157,1348.95
Winter Promo,2024-03-28,1161,-1107.73
Winter Promo,2024-05-27,1195,730.52
Winter Promo,2024-09-04,1040,1084.32
Winter Promo,2024-01-05,1120,1150.0
Winter Promo,2024-05-05,1079,-1168.16
Winter Promo,2024-01-10,1094,986.98
Winter Promo,2024-01-20,1171,205.85
Winter Promo,2024-10-28,1033,518.0
Winter Promo,2024-04-13,1194,838.14
Winter Promo,2024-03-27,1023,1595.41
Winter Promo,2024-07-28,1153,1227.39
Winter Promo,2024-04-07,1003,636.47
Winter Promo,2024-09-09,1011,770.6
Winter Promo,2024-01-03,1061,1091.64
Winter Promo,2024-04-22,1149,919.51
Winter Promo,2024-01-04,1018,1045.04
Winter Promo,2024-12-04,1184,1257.51
Winter Promo,2024-06-06,1082,799.26
Winter Promo,2024-07-07,1164,1335.67
Winter Promo,2024-08-02,1187,1098.02
Winter Promo,2024-05-25,1074,1196.85
Winter Promo,2024-05-20,1023,1145.89
Winter Promo,2024-03-11,1152,956.33
Winter Promo,2024-06-15,1045,567.78
Winter Promo,2024-04-21,1162,719.46
Winter Promo,2024-08-16,1000,1140.21
Winter Promo,2024-10-04,1124,525.82
Winter Promo,2024-04-03,1096,1174.37
Winter Promo,2024-08-08,1126,1269.44
Winter Promo,2024-06-13,1096,1652.48
Winter Promo,2024-12-10,1082,1252.19
Winter Promo,2024-12-16,1025,909.6
Winter Promo,2024-03-20,1135,803.01
Winter Promo,2024-02-05,1177,1077.1
Winter Promo,2024-08-26,1172,1277.62
Winter Promo,2024-01-07,1086,1031.17
Winter Promo,2024-08-28,1144,1492.65
Winter Promo,2024-09-02,1032,1217.49
Winter Promo,2024-05-23,1011,1118.28
Winter Promo,2024-08-08,1146,913.01
Winter Promo,2024-02-20,1023,882.5
Winter Promo,2024-07-13,1172,270.98
Winter Promo,2024-11-16,1014,960.87
Winter Promo,2024-05-20,1070,1271.62
Winter Promo,2024-01-07,1153,651.01
Winter Promo,2024-02-23,1043,491.39
Winter Promo,2024-02-05,1146,1117.95
Winter Promo,2024-09-22,1184,985.72
Winter Promo,2024-02-09,1031,1264.21
Winter Promo,2024-09-24,1145,973.67
Winter Promo,2024-09-03,1103,792.23
Winter Promo,2024-02-16,1186,1224.17
Winter Promo,2024-11-07,1174,922.68
Winter Promo,2024-07-23,1096,1117.5
Winter Promo,2024-12-12,1062,1128.5
Winter Promo,2024-02-04,1023,1323.13
Winter Promo,2024-09-01,1068,418.68
Winter Promo,2024-07-12,1011,1099.53
Winter Promo,2024-12-10,1171,991.83
Winter Promo,2024-08-21,1008,792.5
Winter Promo,2024-05-25,1115,890.71
Winter Promo,2024-05-08,1093,520.02
Winter Promo,2024-12-12,1009,703.05
Winter Promo,2024-05-25,1107,784.43
Winter Promo,2024-05-12,1058,1071.41
Winter Promo,2024-05-22,1015,864.5
Winter Promo,2024-04-04,1014,1304.43
Winter Promo,2024-10-19,1015,1212.06
Winter Promo,2024-01-09,1007,1548.45
Winter Promo,2024-02-23,1094,900.79
Winter Promo,2024-07-28,1030,981.34
Winter Promo,2024-10-05,1121,878.83
Winter Promo,2024-08-17,1145,866.46
Winter Promo,2024-01-23,1122,1325.1
Winter Promo,2024-05-26,1094,398.14
Winter Promo,2024-11-23,1168,923.32
Winter Promo,2024-08-22,1007,699.14
Winter Promo,2024-03-13,1167,611.35
Winter Promo,2024-09-23,1130,1382.33
Winter Promo,2024-09-15,1073,1446.14
Winter Promo,2024-10-15,1163,1609.97
Winter Promo,2024-07-14,1145,919.79
Winter Promo,2024-11-23,1118,1277.71
Winter Promo,2024-08-20,1059,713.39
Winter Promo,2024-11-23,1111,1334.2
Winter Promo,2024-11-12,1043,968.82
Winter Promo,2024-05-04,1064,441.94
Winter Promo,2024-08-01,1165,1516.34
Winter Promo,2024-08-08,1181,938.19
Winter Promo,2024-03-20,1168,764.06
Winter Promo,2024-09-25,1096,703.9
Winter Promo,2024-01-25,1194,953.8
Winter Promo,2024-01-09,1087,1495.5
Winter Promo,2024-06-12,1082,1405.48
Winter Promo,2024-02-22,1013,1310.65
Winter Promo,2024-04-18,1133,886.33
Winter Promo,2024-07-16,1167,833.09
Winter Promo,2024-03-12,1003,539.23
Winter Promo,2024-01-02,1172,1140.44
Winter Promo,2024-03-24,1119,1337.25
Winter Promo,2024-04-12,1067,1033.22
Winter Promo,2024-08-09,1175,1090.01
Winter Promo,2024-02-16,1180,981.36
Winter Promo,2024-02-24,1186,751.4
Winter Promo,2024-10-24,1196,1307.7
Winter Promo,2024-08-06,1088,1275.73
Winter Promo,2024-10-06,1171,749.14
Winter Promo,2024-08-24,1034,984.19
Winter Promo,2024-07-09,1088,1195.59
Winter Promo,2024-01-26,1116,680.34
Winter Promo,2024-06-17,1180,-1231.91
Winter Promo,2024-01-13,1003,627.97
Winter Promo,2024-11-23,1155,1416.59
Winter Promo,2024-01-20,1077,328.48
Winter Promo,2024-01-16,1112,1131.76
Winter Promo,2024-04-22,1117,1289.19
Winter Promo,2024-10-17,1120,619.84
Winter Promo,2024-03-14,1006,745.05
Winter Promo,2024-12-22,1197,1399.61
Winter Promo,2024-09-26,1084,661.05
Winter Promo,2024-02-10,1190,918.39
Winter Promo,2024-04-27,1146,1170.76
Winter Promo,2024-01-21,1161,1389.66
Winter Promo,2024-04-01,1070,557.36
Winter Promo,2024-03-16,1085,1074.24
Winter Promo,2024-10-26,1110,1145.18
Winter Promo,2024-11-20,1060,1182.51
