Campaign,Date,ProductID,Spend
Spring Sale,2023-04-20,1153,1026.53
Spring Sale,2023-09-26,1117,849.8
Spring Sale,2023-07-28,1182,-1148.89
Spring Sale,2023-03-01,1053,1226.84
Spring Sale,2023-09-23,1189,567.95
Spring Sale,2023-02-02,1118,1503.15
Spring Sale,2023-12-01,1080,798.02
Spring Sale,2023-07-22,1196,735.34
Spring Sale,2023-11-06,1023,974.86
Spring Sale,2023-06-27,1113,891.44
Spring Sale,2023-05-02,1037,1079.82
Spring Sale,2023-11-18,1088,843.4
Spring Sale,2023-03-11,1008,1471.05
Spring Sale,2023-07-16,1114,658.52
Spring Sale,2023-08-14,1065,492.98
Spring Sale,2023-03-17,1054,1072.75
Spring Sale,2023-05-23,1064,391.85
Spring Sale,2023-07-23,1075,1119.19
Spring Sale,2023-12-02,1003,1140.98
Spring Sale,2023-04-26,1133,900.15
Spring Sale,2023-12-20,1089,1378.96
Spring Sale,2023-03-23,1014,871.38
Spring Sale,2023-03-15,1128,1727.53
Spring Sale,2023-10-21,1076,929.04
Spring Sale,2023-11-06,1155,1027.35
Spring Sale,2023-04-16,1100,1225.93
Spring Sale,2023-03-21,1080,927.62
Spring Sale,2023-08-16,1107,1029.41
Spring Sale,2023-10-28,1135,368.62
Spring Sale,2023-10-15,1061,889.98
Spring Sale,2023-10-27,1160,1369.49
Spring Sale,2023-11-22,1024,717.65
Spring Sale,2023-09-08,1029,1271.93
Spring Sale,2023-07-10,1116,888.61
Spring Sale,2023-09-14,1008,625.79
Spring Sale,2023-07-02,1053,901.17
Spring Sale,2023-11-16,1186,868.4
Spring Sale,2023-11-09,1001,1057.21
Spring Sale,2023-12-27,1160,1560.37
Spring Sale,2023-12-02,1175,927.57
Spring Sale,2023-08-05,1148,1022.96
Spring Sale,2023-07-15,1038,1280.86
Spring Sale,2023-03-02,1182,590.46
Spring Sale,2023-05-11,1137,1316.65
Spring Sale,2023-08-18,1016,1303.16
Spring Sale,2023-02-07,1091,773.58
Spring Sale,2023-02-26,1199,1209.53
Spring Sale,2023-12-19,1064,735.64
Spring Sale,2023-03-13,1050,874.93
Spring Sale,2023-04-27,1112,1648.51
Spring Sale,2023-08-11,1195,713.72
Spring Sale,2023-07-10,1035,1021.43
Spring Sale,2023-04-25,1157,923.85
Spring Sale,2023-10-01,1163,1324.46
Spring Sale,2023-06-04,1148,616.75
Spring Sale,2023-05-21,1103,1070.38
Spring Sale,2023-04-19,1047,657.8
Spring Sale,2023-12-10,1069,846.92
Spring Sale,2023-07-09,1100,1007.78
Spring Sale,2023-07-06,1189,1185.62
Spring Sale,2023-06-05,1015,555.35
Spring Sale,2023-07-03,1072,1330.84
Spring Sale,2023-01-22,1181,936.96
Spring Sale,2023-10-09,1001,1162.22
Spring Sale,2023-10-10,1195,463.49
Spring Sale,2023-02-24,1020,1525.97
Spring Sale,2023-03-01,1120,706.04
Spring Sale,2023-10-10,1058,681.06
Spring Sale,2023-01-14,1007,911.64
Spring Sale,2023-02-04,1048,1274.81
Spring Sale,2023-01-15,1117,1468.15
Spring Sale,2023-07-01,1098,800.17
Spring Sale,2023-10-14,1158,1131.96
Spring Sale,2023-03-14,1069,739.08
Spring Sale,2023-04-10,1045,868.33
Spring Sale,2023-12-26,1058,1052.49
Spring Sale,2023-03-22,1134,1369.8
Spring Sale,2023-04-20,1085,1286.67
Spring Sale,2023-11-21,1190,1514.36
Spring Sale,2023-08-02,1061,831.31
Spring Sale,2023-04-04,1157,1115.77
Spring Sale,2023-08-06,1145,1067.21
Spring Sale,2023-08-18,1129,1109.77
Spring Sale,2023-10-20,1199,818.46
Spring Sale,2023-01-07,1103,1132.64
Spring Sale,2023-12-10,1013,1114.36
Spring Sale,2023-12-20,1127,1700.37
Spring Sale,2023-03-10,1153,879.2
Spring Sale,2023-06-09,1169,1558.17
Spring Sale,2023-08-05,1109,990.33
Spring Sale,2023-11-02,1157,1160.7
Spring Sale,2023-01-22,1015,914.31
Spring Sale,2023-07-14,1119,1378.46
Spring Sale,2023-07-27,1099,1336.3
Spring Sale,2023-12-06,1051,1481.14
Spring Sale,2023-07-10,1178,750.27
Spring Sale,2023-04-14,1063,819.98
Spring Sale,2023-05-02,1000,1161.44
Spring Sale,2023-02-09,1055,1555.09
Spring Sale,2023-12-26,1194,883.85
Spring Sale,2023-11-04,1191,1503.37
Spring Sale,2023-12-25,1160,724.82
Spring Sale,2023-02-16,1171,1574.06
Spring Sale,2023-03-09,1048,1209.45
Spring Sale,2023-09-09,1001,1109.06
Spring Sale,2023-11-09,1156,800.61
Spring Sale,2023-05-26,1077,958.21
Spring Sale,2023-06-20,1082,610.14
Spring Sale,2023-12-11,1017,313.39
Spring Sale,2023-06-10,1182,878.33
Spring Sale,2023-08-17,1041,675.53
Spring Sale,2023-12-17,1081,1194.41
Spring Sale,2023-11-17,1011,767.1
Spring Sale,2023-09-26,1154,1023.28
Spring Sale,2023-05-17,1100,1512.35
Spring Sale,2023-11-20,1152,1327.75
Spring Sale,2023-01-09,1109,1160.98
Spring Sale,2023-11-06,1061,1058.62
Spring Sale,2023-11-24,1182,1194.5
Spring Sale,2023-01-22,1083,982.68
Spring Sale,2023-04-04,1182,1026.61
Spring Sale,2023-05-13,1154,838.71
Spring Sale,2023-04-04,1094,786.85
Spring Sale,2023-10-05,1079,720.6
Spring Sale,2023-11-08,1037,1289.3
Spring Sale,2023-09-07,1121,1405.98
Spring Sale,2023-10-06,1139,789.43
Spring Sale,2023-08-22,1141,1331.29
Spring Sale,2023-11-01,1041,1322.22
Spring Sale,2023-09-06,1033,1004.35
Spring Sale,2023-10-01,1172,1169.4
Spring Sale,2023-08-19,1046,1386.59
Spring Sale,2023-11-17,1025,959.36
Spring Sale,2023-08-11,1017,725.89
Spring Sale,2023-02-13,1118,767.48
Spring Sale,2023-02-06,1140,1271.92
Spring Sale,2023-11-04,1109,1236.17
Spring Sale,2023-07-16,1194,1529.58
Spring Sale,2023-07-27,1109,1070.91
Spring Sale,2023-11-18,1015,1091.77
Spring Sale,2023-12-15,1074,1705.13
Spring Sale,2023-04-21,1163,1102.63
