Campaign,Date,ProductID,Spend
Summer Campaign,2022-12-20,1141,570.74
Summer Campaign,2022-10-13,1114,842.77
Summer Campaign,2022-06-10,1139,1305.12
Summer Campaign,2022-06-03,1168,1218.61
Summer Campaign,2022-11-01,1187,1098.86
Summer Campaign,2022-11-07,1106,1498.19
Summer Campaign,2022-03-26,1019,531.84
Summer Campaign,2022-06-26,1156,1432.99
Summer Campaign,2022-06-07,1014,1023.33
Summer Campaign,2022-10-23,1015,316.17
Summer Campaign,2022-08-05,1038,1133.72
Summer Campaign,2022-04-19,1068,1455.45
Summer Campaign,2022-11-26,1075,518.72
Summer Campaign,2022-02-16,1005,1048.2
Summer Campaign,2022-01-28,1184,1299.56
Summer Campaign,2022-10-17,1067,1298.16
Summer Campaign,2022-06-25,1118,1321.59
Summer Campaign,2022-11-21,1162,576.97
Summer Campaign,2022-04-06,1137,1031.87
Summer Campaign,2022-04-02,1138,751.32
Summer Campaign,2022-09-28,1158,548.31
Summer Campaign,2022-05-25,1052,512.99
Summer Campaign,2022-09-09,1036,1205.31
Summer Campaign,2022-06-13,1171,1086.76
Summer Campaign,2022-02-18,1164,772.86
Summer Campaign,2022-06-22,1187,1533.41
Summer Campaign,2022-08-17,1183,893.34
Summer Campaign,2022-10-28,1099,897.3
Summer Campaign,2022-07-14,1189,1169.75
Summer Campaign,2022-03-05,1052,1138.81
Summer Campaign,2022-07-13,1033,-1587.19
Summer Campaign,2022-09-18,1042,1454.26
Summer Campaign,2022-12-23,1095,1135.61
Summer Campaign,2022-09-17,1057,1638.17
Summer Campaign,2022-12-26,1023,-744.71
Summer Campaign,2022-08-07,1132,989.05
Summer Campaign,2022-11-15,1115,495.99
Summer Campaign,2022-05-27,1156,1217.93
Summer Campaign,2022-05-01,1006,657.34
Summer Campaign,2022-10-06,1191,1071.13
Summer Campaign,2022-05-05,1126,1006.13
Summer Campaign,2022-03-23,1189,549.45
Summer Campaign,2022-08-05,1172,696.66
Summer Campaign,2022-07-22,1163,835.44
Summer Campaign,2022-06-15,1180,1191.58
Summer Campaign,2022-06-11,1107,1132.17
Summer Campaign,2022-12-07,1126,1218.31
Summer Campaign,2022-09-10,1185,1395.24
Summer Campaign,2022-08-05,1029,996.44
Summer Campaign,2022-04-26,1171,858.82
Summer Campaign,2022-03-16,1118,725.91
Summer Campaign,2022-07-28,1197,684.17
Summer Campaign,2022-11-13,1042,698.32
Summer Campaign,2022-12-10,1095,899.26
Summer Campaign,2022-02-23,1086,1455.59
Summer Campaign,2022-11-08,1123,468.43
Summer Campaign,2022-04-13,1096,1562.01
Summer Campaign,2022-12-19,1091,633.59
Summer Campaign,2022-06-05,1017,988.7
Summer Campaign,2022-08-22,1170,1143.82
Summer Campaign,2022-02-23,1057,918.5
Summer Campaign,2022-09-23,1071,1103.34
Summer Campaign,2022-07-01,1106,538.84
Summer Campaign,2022-12-25,1103,969.98
Summer Campaign,2022-01-15,1131,112.76
Summer Campaign,2022-01-25,1092,692.27
Summer Campaign,2022-12-24,1166,1319.0
Summer Campaign,2022-02-14,1140,1641.06
Summer Campaign,2022-12-25,1114,1429.22
Summer Campaign,2022-12-24,1150,1281.1
Summer Campaign,2022-04-28,1091,957.23
Summer Campaign,2022-03-17,1074,1278.25
Summer Campaign,2022-01-13,1070,1300.5
Summer Campaign,2022-10-08,1149,1034.41
Summer Campaign,2022-03-17,1075,533.66
Summer Campaign,2022-03-28,1147,776.71
Summer Campaign,2022-08-08,1083,907.61
Summer Campaign,2022-05-11,1190,913.03
Summer Campaign,2022-10-12,1141,942.56
Summer Campaign,2022-12-25,1075,923.71
Summer Campaign,2022-03-05,1193,1457.17
Summer Campaign,2022-04-28,1149,413.4
Summer Campaign,2022-06-01,1159,516.52
Summer Campaign,2022-10-03,1188,1011.12
Summer Campaign,2022-03-17,1046,569.8
Summer Campaign,2022-06-23,1069,1337.79
Summer Campaign,2022-01-18,1071,1340.2
Summer Campaign,2022-04-28,1030,1278.29
Summer Campaign,2022-09-01,1118,1119.85
Summer Campaign,2022-07-02,1187,1296.48
Summer Campaign,2022-09-12,1171,708.78
Summer Campaign,2022-02-01,1152,1096.37
Summer Campaign,2022-05-03,1008,1348.2
Summer Campaign,2022-09-03,1041,1565.94
Summer Campaign,2022-07-05,1192,1080.39
Summer Campaign,2022-06-14,1127,-989.49
Summer Campaign,2022-04-26,1029,868.24
Summer Campaign,2022-11-22,1110,1207.05
Summer Campaign,2022-04-25,1115,928.75
Summer Campaign,2022-07-19,1126,975.9
Summer Campaign,2022-12-08,1159,1279.12
Summer Campaign,2022-04-13,1020,629.55
Summer Campaign,2022-10-07,1188,-1023.77
Summer Campaign,2022-01-15,1007,1088.41
Summer Campaign,2022-12-07,1079,1391.17
Summer Campaign,2022-08-24,1122,1320.36
