Campaign,Date,ProductID,Spend
EOFY Blast,2024-03-13,1088,1271.77
EOFY Blast,2024-06-25,1143,894.93
EOFY Blast,2024-02-13,1039,733.59
EOFY Blast,2024-08-22,1158,1138.5
EOFY Blast,2024-12-26,1070,976.17
EOFY Blast,2024-04-14,1036,914.43
EOFY Blast,2024-01-19,1099,819.44
EOFY Blast,2024-08-26,1086,1146.6
EOFY Blast,2024-05-14,1140,905.4
EOFY Blast,2024-11-24,1090,1176.64
EOFY Blast,2024-06-18,1125,811.6
EOFY Blast,2024-03-10,1140,1288.53
EOFY Blast,2024-12-26,1016,746.96
EOFY Blast,2024-08-12,1080,1727.19
EOFY Blast,2024-01-20,1169,483.21
EOFY Blast,2024-11-21,1018,1092.68
EOFY Blast,2024-12-17,1019,589.66
EOFY Blast,2024-03-03,1113,-1072.69
EOFY Blast,2024-04-26,1008,648.83
EOFY Blast,2024-03-08,1197,966.61
EOFY Blast,2024-09-13,1154,985.93
EOFY Blast,2024-11-13,1160,1298.6
EOFY Blast,2024-12-03,1055,800.09
EOFY Blast,2024-04-26,1100,698.84
EOFY Blast,2024-04-26,1097,-894.66
EOFY Blast,2024-08-01,1085,1386.92
EOFY Blast,2024-04-18,1036,1299.07
EOFY Blast,2024-07-04,1042,584.46
EOFY Blast,2024-07-01,1128,1044.31
EOFY Blast,2024-12-08,1152,671.83
EOFY Blast,2024-06-15,1052,899.04
EOFY Blast,2024-01-08,1162,772.09
EOFY Blast,2024-11-07,1108,1102.69
EOFY Blast,2024-04-17,1180,1333.44
EOFY Blast,2024-06-16,1083,1341.81
EOFY Blast,2024-02-22,1069,1077.81
EOFY Blast,2024-03-18,1039,938.35
EOFY Blast,2024-08-05,1061,1206.73
EOFY Blast,2024-07-10,1078,889.23
EOFY Blast,2024-09-22,1105,641.96
EOFY Blast,2024-02-27,1187,1385.88
EOFY Blast,2024-09-16,1144,854.44
EOFY Blast,2024-12-02,1003,1226.52
EOFY Blast,2024-02-21,1163,1120.25
EOFY Blast,2024-09-23,1100,1247.52
EOFY Blast,2024-01-10,1108,849.01
EOFY Blast,2024-11-04,1180,825.91
EOFY Blast,2024-06-20,1129,639.81
EOFY Blast,2024-03-22,1018,888.53
EOFY Blast,2024-09-26,1050,750.12
EOFY Blast,2024-08-06,1077,836.87
EOFY Blast,2024-01-14,1199,1159.46
EOFY Blast,2024-02-01,1163,1122.46
EOFY Blast,2024-09-28,1135,949.4
EOFY Blast,2024-01-09,1194,1032.96
EOFY Blast,2024-01-03,1048,858.19
EOFY Blast,2024-04-09,1013,860.31
EOFY Blast,2024-01-16,1044,841.56
EOFY Blast,2024-10-10,1001,1496.2
EOFY Blast,2024-09-14,1049,1014.23
EOFY Blast,2024-09-19,1176,1479.0
EOFY Blast,2024-01-24,1176,884.29
EOFY Blast,2024-10-10,1085,672.08
EOFY Blast,2024-08-15,1020,876.32
EOFY Blast,2024-08-01,1079,1055.03
EOFY Blast,2024-08-26,1009,750.67
EOFY Blast,2024-01-17,1087,819.71
EOFY Blast,2024-07-23,1092,572.64
EOFY Blast,2024-11-21,1085,683.14
EOFY Blast,2024-06-01,1126,715.54
EOFY Blast,2024-04-03,1178,854.25
EOFY Blast,2024-05-22,1037,1005.8
EOFY Blast,2024-06-05,1077,1577.4
EOFY Blast,2024-05-27,1148,753.58
EOFY Blast,2024-08-05,1161,1308.38
EOFY Blast,2024-12-23,1032,1806.4
EOFY Blast,2024-02-19,1027,737.96
EOFY Blast,2024-09-08,1128,937.67
EOFY Blast,2024-09-05,1045,1548.03
EOFY Blast,2024-04-20,1148,917.94
EOFY Blast,2024-10-14,1074,658.3
EOFY Blast,2024-12-13,1193,678.42
EOFY Blast,2024-01-08,1052,750.2
EOFY Blast,2024-06-15,1116,789.0
EOFY Blast,2024-01-06,1190,1295.71
EOFY Blast,2024-06-24,1019,1084.57
EOFY Blast,2024-02-16,1167,725.96
EOFY Blast,2024-02-21,1073,1036.8
EOFY Blast,2024-06-24,1030,1113.0
EOFY Blast,2024-05-20,1073,1474.13
EOFY Blast,2024-02-27,1045,1362.76
EOFY Blast,2024-09-08,1156,455.62
EOFY Blast,2024-11-25,1057,1082.34
EOFY Blast,2024-12-07,1165,717.72
EOFY Blast,2024-11-04,1183,902.35
EOFY Blast,2024-03-21,1198,1006.92
EOFY Blast,2024-11-03,1113,840.41
EOFY Blast,2024-07-23,1033,406.53
EOFY Blast,2024-10-20,1064,991.71
EOFY Blast,2024-05-19,1191,1144.25
EOFY Blast,2024-06-04,1153,928.55
EOFY Blast,2024-03-15,1080,1119.37
EOFY Blast,2024-04-09,1083,1325.12
EOFY Blast,2024-08-06,1033,1064.05
EOFY Blast,2024-02-15,1012,1035.16
EOFY Blast,2024-01-23,1114,394.14
EOFY Blast,2024-03-18,1178,881.42
EOFY Blast,2024-09-15,1193,959.97
EOFY Blast,2024-06-15,1101,744.59
EOFY Blast,2024-09-08,1182,700.14
EOFY Blast,2024-01-20,1053,1497.99
EOFY Blast,2024-11-09,1181,1176.65
EOFY Blast,2024-10-18,1018,404.61
EOFY Blast,2024-01-04,1112,1138.97
EOFY Blast,2024-04-28,1138,1392.62
EOFY Blast,2024-03-23,1115,1516.62
EOFY Blast,2024-01-02,1092,1186.42
EOFY Blast,2024-07-12,1108,834.26
EOFY Blast,2024-05-03,1032,1356.13
EOFY Blast,2024-01-09,1107,1362.69
EOFY Blast,2024-07-02,1185,1071.59
EOFY Blast,2024-10-22,1164,988.32
EOFY Blast,2024-11-27,1084,890.86
EOFY Blast,2024-02-13,1172,716.75
EOFY Blast,2024-05-20,1120,726.69
EOFY Blast,2024-03-20,1079,59.51
EOFY Blast,2024-04-19,1191,428.57
EOFY Blast,2024-03-28,1072,766.43
EOFY Blast,2024-07-26,1018,1265.91
EOFY Blast,2024-02-26,1133,1065.92
EOFY Blast,2024-09-14,1109,1008.98
EOFY Blast,2024-02-05,1130,617.48
EOFY Blast,2024-01-02,1007,1050.67
EOFY Blast,2024-10-24,1033,928.58
EOFY Blast,2024-05-07,1105,1099.45
EOFY Blast,2024-05-13,1044,1134.71
EOFY Blast,2024-03-13,1010,965.53
EOFY Blast,2024-06-20,1140,1037.0
EOFY Blast,2024-03-02,1163,575.15
EOFY Blast,2024-08-01,1060,1268.12
EOFY Blast,2024-12-14,1077,1033.59
EOFY Blast,2024-03-04,1115,925.83
EOFY Blast,2024-09-27,1105,764.85
EOFY Blast,2024-07-25,1031,1327.06
EOFY Blast,2024-07-01,1097,797.44
EOFY Blast,2024-12-01,1149,420.06
EOFY Blast,2024-12-08,1009,828.7
EOFY Blast,2024-09-21,1003,1122.58
EOFY Blast,2024-10-25,1111,1002.17
EOFY Blast,2024-03-26,1006,1023.45
EOFY Blast,2024-03-12,1019,879.54
EOFY Blast,2024-06-03,1153,678.46
EOFY Blast,2024-03-23,1181,494.88
EOFY Blast,2024-05-07,1055,250.32
EOFY Blast,2024-10-21,1002,355.71
EOFY Blast,2024-11-02,1074,1637.21
EOFY Blast,2024-01-04,1040,1129.55
EOFY Blast,2024-11-14,1030,1387.65
EOFY Blast,2024-07-06,1039,867.58
EOFY Blast,2024-10-21,1157,343.58
EOFY Blast,2024-05-14,1108,817.73
EOFY Blast,2024-01-27,1104,938.33
EOFY Blast,2024-10-16,1170,1007.39
EOFY Blast,2024-11-27,1030,1088.71
EOFY Blast,2024-07-23,1103,-964.97
EOFY Blast,2024-01-28,1177,1084.85
