Campaign,Date,ProductID,Spend
EOFY Blast,2025-04-20,1197,759.35
EOFY Blast,2025-07-15,1026,1304.25
EOFY Blast,2025-04-04,1069,1040.39
EOFY Blast,2025-11-11,1023,1397.36
EOFY Blast,2025-07-08,1132,982.55
EOFY Blast,2025-11-20,1158,539.38
EOFY Blast,2025-04-10,1152,1138.06
EOFY Blast,2025-11-21,1115,570.07
EOFY Blast,2025-10-09,1074,1152.89
EOFY Blast,2025-07-24,1097,1063.55
EOFY Blast,2025-11-25,1193,800.95
EOFY Blast,2025-02-10,1176,672.82
EOFY Blast,2025-02-21,1053,735.28
EOFY Blast,2025-12-18,1072,1140.93
EOFY Blast,2025-07-26,1178,1410.46
EOFY Blast,2025-08-23,1171,290.21
EOFY Blast,2025-08-22,1128,881.15
EOFY Blast,2025-06-20,1019,343.81
EOFY Blast,2025-09-05,1122,736.91
EOFY Blast,2025-02-10,1072,1219.87
EOFY Blast,2025-03-06,1052,884.62
EOFY Blast,2025-09-02,1077,1050.23
EOFY Blast,2025-05-24,1042,1340.24
EOFY Blast,2025-11-01,1152,1029.87
EOFY Blast,2025-02-09,1109,881.62
EOFY Blast,2025-08-20,1093,516.59
EOFY Blast,2025-12-17,1185,808.15
EOFY Blast,2025-12-07,1122,1178.37
EOFY Blast,2025-04-22,1124,1400.27
EOFY Blast,2025-02-10,1173,1284.08
EOFY Blast,2025-09-14,1141,996.76
EOFY Blast,2025-03-19,1077,1200.9
EOFY Blast,2025-06-04,1067,773.67
EOFY Blast,2025-12-08,1174,1561.75
EOFY Blast,2025-10-19,1126,887.53
EOFY Blast,2025-10-03,1165,974.7
EOFY Blast,2025-09-21,1013,1697.1
EOFY Blast,2025-05-08,1091,878.31
EOFY Blast,2025-11-20,1167,1074.62
EOFY Blast,2025-09-18,1191,449.82
EOFY Blast,2025-12-18,1052,1306.11
EOFY Blast,2025-08-11,1047,803.95
EOFY Blast,2025-04-18,1142,1145.86
EOFY Blast,2025-03-27,1018,1339.41
EOFY Blast,2025-02-11,1057,1263.22
EOFY Blast,2025-07-20,1022,690.5
EOFY Blast,2025-05-12,1162,413.08
EOFY Blast,2025-07-06,1183,1439.59
EOFY Blast,2025-06-25,1067,1059.49
EOFY Blast,2025-07-17,1046,802.68
EOFY Blast,2025-12-04,1047,1040.89
EOFY Blast,2025-11-02,1162,1334.87
EOFY Blast,2025-09-22,1009,1080.81
EOFY Blast,2025-11-12,1005,997.94
EOFY Blast,2025-11-04,1187,1316.31
EOFY Blast,2025-07-12,1130,1027.16
EOFY Blast,2025-04-11,1098,1203.46
EOFY Blast,2025-01-28,1156,652.19
EOFY Blast,2025-01-21,1172,1121.88
EOFY Blast,2025-05-24,1060,899.7
EOFY Blast,2025-11-17,1016,853.43
EOFY Blast,2025-02-28,1041,1303.5
EOFY Blast,2025-03-17,1185,963.48
EOFY Blast,2025-04-11,1174,1007.46
EOFY Blast,2025-11-28,1004,1477.27
EOFY Blast,2025-07-03,1154,1577.08
EOFY Blast,2025-06-24,1095,-1332.86
EOFY Blast,2025-06-21,1076,1179.96
EOFY Blast,2025-01-19,1000,1418.96
EOFY Blast,2025-11-27,1045,1142.66
EOFY Blast,2025-04-10,1102,1400.23
EOFY Blast,2025-08-12,1064,1555.45
EOFY Blast,2025-10-02,1124,1236.97
EOFY Blast,2025-03-09,1019,1017.15
EOFY Blast,2025-07-22,1104,1132.94
EOFY Blast,2025-01-01,1019,909.35
EOFY Blast,2025-12-21,1008,1238.37
EOFY Blast,2025-09-06,1054,1363.13
EOFY Blast,2025-05-08,1021,503.69
EOFY Blast,2025-07-09,1123,1268.45
EOFY Blast,2025-09-22,1039,1360.11
EOFY Blast,2025-03-07,1002,1105.9
EOFY Blast,2025-09-06,1015,859.72
EOFY Blast,2025-06-18,1092,917.68
EOFY Blast,2025-06-16,1072,1188.17
EOFY Blast,2025-04-10,1065,955.62
EOFY Blast,2025-02-28,1013,681.74
EOFY Blast,2025-01-20,1138,1102.27
EOFY Blast,2025-01-03,1105,858.33
EOFY Blast,2025-05-07,1140,1043.35
EOFY Blast,2025-08-08,1051,811.58
EOFY Blast,2025-05-02,1015,1567.36
EOFY Blast,2025-10-22,1102,1015.1
EOFY Blast,2025-07-10,1161,824.04
EOFY Blast,2025-07-02,1036,1220.07
EOFY Blast,2025-06-27,1072,639.84
EOFY Blast,2025-02-12,1078,1304.82
EOFY Blast,2025-07-21,1113,1293.17
EOFY Blast,2025-07-17,1170,1282.87
EOFY Blast,2025-11-22,1069,736.88
EOFY Blast,2025-04-26,1170,1388.19
EOFY Blast,2025-08-05,1074,961.32
EOFY Blast,2025-12-10,1033,822.1
EOFY Blast,2025-04-05,1159,833.72
EOFY Blast,2025-04-05,1040,704.56
EOFY Blast,2025-03-18,1040,754.75
EOFY Blast,2025-05-11,1028,720.78
EOFY Blast,2025-09-14,1084,1147.41
EOFY Blast,2025-06-22,1006,842.75
EOFY Blast,2025-11-22,1062,681.86
EOFY Blast,2025-08-09,1034,1049.77
EOFY Blast,2025-12-15,1104,1312.33
EOFY Blast,2025-07-28,1100,1547.52
EOFY Blast,2025-12-04,1171,1292.23
EOFY Blast,2025-01-05,1106,987.58
EOFY Blast,2025-02-04,1129,1487.62
EOFY Blast,2025-02-08,1169,1181.59
EOFY Blast,2025-04-10,1029,1103.34
EOFY Blast,2025-01-21,1043,1244.29
EOFY Blast,2025-06-21,1048,658.62
EOFY Blast,2025-11-04,1062,1130.15
EOFY Blast,2025-08-03,1070,1323.18
EOFY Blast,2025-08-15,1168,915.62
EOFY Blast,2025-04-04,1083,1597.86
EOFY Blast,2025-07-23,1002,811.15
EOFY Blast,2025-02-12,1007,1277.15
EOFY Blast,2025-05-15,1053,934.84
EOFY Blast,2025-10-07,1060,1199.33
EOFY Blast,2025-03-13,1182,1016.52
EOFY Blast,2025-06-01,1048,1268.77
EOFY Blast,2025-10-09,1000,1103.39
EOFY Blast,2025-01-07,1001,776.03
EOFY Blast,2025-12-16,1147,784.59
EOFY Blast,2025-12-28,1140,519.15
EOFY Blast,2025-03-21,1036,1391.86
EOFY Blast,2025-04-10,1136,730.05
EOFY Blast,2025-10-07,1042,560.46
EOFY Blast,2025-06-06,1008,942.58
EOFY Blast,2025-06-01,1175,879.95
EOFY Blast,2025-03-21,1171,870.7
EOFY Blast,2025-08-23,1127,780.05
EOFY Blast,2025-01-08,1049,1291.84
EOFY Blast,2025-10-22,1050,1348.3
EOFY Blast,2025-02-07,1044,966.09
EOFY Blast,2025-09-09,1161,549.32
EOFY Blast,2025-09-09,1036,1518.81
EOFY Blast,2025-08-11,1191,938.86
EOFY Blast,2025-09-17,1159,1314.32
EOFY Blast,2025-03-22,1193,385.98
EOFY Blast,2025-08-16,1149,998.49
EOFY Blast,2025-09-16,1146,1047.28
EOFY Blast,2025-01-15,1180,1171.49
EOFY Blast,2025-10-24,1062,830.4
EOFY Blast,2025-07-19,1028,1671.03
EOFY Blast,2025-08-13,1167,1686.51
EOFY Blast,2025-03-19,1053,1074.82
EOFY Blast,2025-12-18,1036,964.83
EOFY Blast,2025-11-13,1032,1231.19
EOFY Blast,2025-03-05,1084,971.58
EOFY Blast,2025-08-21,1025,1224.86
EOFY Blast,2025-02-24,1131,546.95
EOFY Blast,2025-02-23,1169,1142.42
EOFY Blast,2025-04-12,1035,1361.27
EOFY Blast,2025-02-14,1127,778.72
EOFY Blast,2025-04-26,1031,464.59
EOFY Blast,2025-10-25,1115,807.88
EOFY Blast,2025-08-01,1075,-1110.35
EOFY Blast,2025-10-16,1141,827.37
EOFY Blast,2025-03-12,1092,1171.88
EOFY Blast,2025-03-14,1066,1175.43
EOFY Blast,2025-06-24,1176,326.98
EOFY Blast,2025-04-07,1069,1178.66
EOFY Blast,2025-04-18,1105,445.67
EOFY Blast,2025-07-17,1089,1085.87
EOFY Blast,2025-01-09,1139,1430.95
EOFY Blast,2025-12-11,1080,1306.03
EOFY Blast,2025-01-22,1199,1219.93
EOFY Blast,2025-03-04,1111,406.25
EOFY Blast,2025-05-10,1128,1012.2
EOFY Blast,2025-01-24,1167,1306.97
EOFY Blast,2025-04-11,1122,529.46
EOFY Blast,2025-08-22,1011,1406.99
EOFY Blast,2025-02-26,1061,1409.47
EOFY Blast,2025-10-18,1153,769.87
EOFY Blast,2025-09-28,1151,1207.88
EOFY Blast,2025-02-03,1015,1171.19
EOFY Blast,2025-07-03,1023,1845.8
EOFY Blast,2025-12-11,1054,1568.44
EOFY Blast,2025-06-08,1006,1442.8
EOFY Blast,2025-07-22,1085,842.74
EOFY Blast,2025-11-09,1031,1156.72
EOFY Blast,2025-02-05,1024,767.45
EOFY Blast,2025-09-09,1023,1080.54
EOFY Blast,2025-05-23,1154,1156.02
EOFY Blast,2025-02-20,1189,1179.65
EOFY Blast,2025-11-08,1097,1186.85
EOFY Blast,2025-10-25,1077,840.32
EOFY Blast,2025-06-16,1085,1235.61
EOFY Blast,2025-02-02,1168,1166.0
EOFY Blast,2025-08-09,1035,666.43
EOFY Blast,2025-10-22,1104,1281.76
EOFY Blast,2025-08-18,1018,911.07
EOFY Blast,2025-04-06,1015,1476.72
EOFY Blast,2025-02-15,1186,1516.77
EOFY Blast,2025-03-21,1171,1198.74
EOFY Blast,2025-07-04,1194,988.06
EOFY Blast,2025-08-21,1065,1206.54
EOFY Blast,2025-09-23,1051,1035.26
EOFY Blast,2025-11-28,1056,1144.23
EOFY Blast,2025-09-24,1185,799.5
EOFY Blast,2025-08-12,1139,1201.44
EOFY Blast,2025-07-01,1044,1384.95
EOFY Blast,2025-11-20,1195,1040.92
EOFY Blast,2025-07-06,1137,-1064.26
EOFY Blast,2025-10-03,1169,993.34
EOFY Blast,2025-07-09,1046,827.11
EOFY Blast,2025-08-26,1163,775.53
EOFY Blast,2025-12-15,1106,422.27
EOFY Blast,2025-09-24,1143,1194.03
EOFY Blast,2025-06-10,1054,1102.16
EOFY Blast,2025-05-06,1009,1092.71
EOFY Blast,2025-06-03,1166,1412.87
EOFY Blast,2025-11-08,1144,898.49
EOFY Blast,2025-05-24,1001,1340.77
EOFY Blast,2025-03-12,1035,850.76
EOFY Blast,2025-05-18,1072,939.96
EOFY Blast,2025-06-18,1097,1048.82
EOFY Blast,2025-03-22,1138,809.02
EOFY Blast,2025-06-24,1030,727.33
EOFY Blast,2025-03-12,1110,817.67
EOFY Blast,2025-01-05,1095,889.28
EOFY Blast,2025-11-24,1033,864.28
EOFY Blast,2025-07-05,1073,750.89
EOFY Blast,2025-12-03,1192,776.96
EOFY Blast,2025-12-28,1145,952.47
EOFY Blast,2025-12-25,1085,1053.58
EOFY Blast,2025-03-20,1165,551.36
EOFY Blast,2025-10-08,1062,1608.08
EOFY Blast,2025-04-07,1009,1259.89
EOFY Blast,2025-02-06,1166,1397.75
EOFY Blast,2025-11-08,1076,998.06
EOFY Blast,2025-11-20,1015,1126.61
EOFY Blast,2025-10-09,1197,686.19
EOFY Blast,2025-07-23,1164,1088.38
EOFY Blast,2025-11-20,1066,433.34
EOFY Blast,2025-08-17,1132,1129.95
EOFY Blast,2025-10-04,1172,936.66
EOFY Blast,2025-04-28,1100,1101.17
EOFY Blast,2025-01-01,1018,947.19
EOFY Blast,2025-08-22,1151,1575.97
EOFY Blast,2025-10-01,1026,882.84
EOFY Blast,2025-09-10,1024,1375.01
EOFY Blast,2025-03-03,1149,849.85
EOFY Blast,2025-04-01,1174,1055.42
EOFY Blast,2025-04-09,1171,856.55
EOFY Blast,2025-05-05,1028,854.91
EOFY Blast,2025-09-03,1194,947.18
EOFY Blast,2025-01-12,1000,866.55
EOFY Blast,2025-08-07,1155,1183.67
EOFY Blast,2025-11-03,1110,951.03
EOFY Blast,2025-01-27,1188,1145.03
EOFY Blast,2025-06-22,1037,916.68
EOFY Blast,2025-03-22,1172,665.14
EOFY Blast,2025-03-11,1030,1272.08
EOFY Blast,2025-06-15,1049,1438.43
EOFY Blast,2025-06-07,1073,1444.09
EOFY Blast,2025-06-28,1028,1242.47
EOFY Blast,2025-12-15,1154,1092.97
EOFY Blast,2025-12-08,1126,667.13
EOFY Blast,2025-03-06,1085,905.1
EOFY Blast,2025-04-12,1141,855.78
EOFY Blast,2025-06-07,1037,902.14
EOFY Blast,2025-07-04,1049,1691.95
EOFY Blast,2025-09-20,1150,1260.29
EOFY Blast,2025-08-11,1007,1039.99
EOFY Blast,2025-09-24,1187,1206.84
EOFY Blast,2025-11-19,1118,1736.91
EOFY Blast,2025-07-03,1090,1056.83
EOFY Blast,2025-12-06,1077,1313.27
EOFY Blast,2025-09-15,1081,1057.9
EOFY Blast,2025-03-10,1028,474.22
EOFY Blast,2025-12-01,1036,786.31
EOFY Blast,2025-02-22,1027,629.55
EOFY Blast,2025-09-02,1044,969.1
EOFY Blast,2025-03-26,1010,992.22
EOFY Blast,2025-07-26,1000,1299.69
EOFY Blast,2025-02-13,1092,711.18
EOFY Blast,2025-08-08,1185,-1042.98
EOFY Blast,2025-06-12,1166,968.68
EOFY Blast,2025-01-16,1114,1177.43
EOFY Blast,2025-09-21,1121,1219.69
EOFY Blast,2025-10-09,1065,680.7
EOFY Blast,2025-02-17,1118,951.52
EOFY Blast,2025-06-03,1151,677.9
EOFY Blast,2025-12-17,1091,905.96
EOFY Blast,2025-07-28,1055,830.01
EOFY Blast,2025-05-10,1112,1044.62
EOFY Blast,2025-07-22,1116,1107.74
EOFY Blast,2025-12-01,1101,1180.79
EOFY Blast,2025-05-10,1190,687.55
EOFY Blast,2025-09-19,1143,1252.68
EOFY Blast,2025-04-24,1022,1422.75
EOFY Blast,2025-07-01,1181,747.27
EOFY Blast,2025-10-28,1000,216.23
EOFY Blast,2025-01-19,1026,944.28
EOFY Blast,2025-07-27,1184,812.18
EOFY Blast,2025-07-17,1161,937.77
EOFY Blast,2025-07-23,1049,1613.01
EOFY Blast,2025-03-09,1122,952.77
EOFY Blast,2025-12-16,1054,1001.4
EOFY Blast,2025-07-16,1080,1330.24
EOFY Blast,2025-01-05,1068,923.86
EOFY Blast,2025-12-01,1169,1110.19
EOFY Blast,2025-03-03,1005,1067.7
EOFY Blast,2025-01-25,1162,1074.77
EOFY Blast,2025-08-01,1191,533.04
EOFY Blast,2025-10-17,1166,1115.02
EOFY Blast,2025-03-22,1133,1484.16
EOFY Blast,2025-05-27,1004,365.35
EOFY Blast,2025-06-05,1006,1453.95
EOFY Blast,2025-02-21,1143,675.8
EOFY Blast,2025-05-22,1069,689.76
EOFY Blast,2025-04-12,1091,850.43
EOFY Blast,2025-01-22,1034,1012.74
EOFY Blast,2025-12-20,1188,1137.86
EOFY Blast,2025-11-07,1041,1231.04
EOFY Blast,2025-02-21,1140,1264.84
EOFY Blast,2025-09-08,1076,711.63
EOFY Blast,2025-10-04,1194,642.83
EOFY Blast,2025-03-13,1043,1178.59
EOFY Blast,2025-08-27,1011,950.12
EOFY Blast,2025-05-07,1148,1477.61
EOFY Blast,2025-12-22,1142,924.15
EOFY Blast,2025-12-21,1169,826.1
EOFY Blast,2025-04-27,1170,932.34
EOFY Blast,2025-09-18,1076,1241.14
EOFY Blast,2025-11-18,1153,1514.76
EOFY Blast,2025-12-28,1199,749.48
EOFY Blast,2025-12-01,1109,681.56
EOFY Blast,2025-08-02,1146,1189.63
EOFY Blast,2025-03-03,1046,988.43
EOFY Blast,2025-08-19,1075,1042.67
EOFY Blast,2025-09-15,1092,799.35
EOFY Blast,2025-04-13,1006,1208.67
EOFY Blast,2025-11-22,1098,855.84
EOFY Blast,2025-09-18,1160,688.27
EOFY Blast,2025-04-27,1011,554.32
EOFY Blast,2025-09-20,1040,583.29
EOFY Blast,2025-10-19,1130,607.61
EOFY Blast,2025-09-07,1115,1081.1
EOFY Blast,2025-03-24,1088,1175.94
EOFY Blast,2025-05-10,1055,985.64
EOFY Blast,2025-01-10,1188,949.51
EOFY Blast,2025-11-15,1160,1373.82
EOFY Blast,2025-02-15,1131,770.76
EOFY Blast,2025-12-25,1002,1516.31
EOFY Blast,2025-11-19,1129,677.06
EOFY Blast,2025-05-24,1108,1094.59
EOFY Blast,2025-11-07,1060,763.81
EOFY Blast,2025-10-16,1118,901.11
EOFY Blast,2025-09-17,1187,826.77
EOFY Blast,2025-01-01,1041,1139.96
EOFY Blast,2025-04-13,1094,968.92
EOFY Blast,2025-11-09,1046,529.67
EOFY Blast,2025-09-24,1035,849.32
EOFY Blast,2025-03-10,1084,1052.8
EOFY Blast,2025-12-22,1068,787.19
EOFY Blast,2025-01-03,1002,1356.55
EOFY Blast,2025-10-27,1062,1198.72
EOFY Blast,2025-02-06,1032,1713.9
EOFY Blast,2025-03-20,1021,861.41
EOFY Blast,2025-06-02,1177,830.0
EOFY Blast,2025-02-09,1062,911.63
EOFY Blast,2025-08-17,1024,-961.88
EOFY Blast,2025-06-16,1130,1270.9
EOFY Blast,2025-12-25,1013,975.04
EOFY Blast,2025-03-22,1010,831.98
EOFY Blast,2025-01-16,1177,742.19
EOFY Blast,2025-08-12,1175,935.38
EOFY Blast,2025-12-01,1008,994.8
EOFY Blast,2025-04-24,1077,1274.25
EOFY Blast,2025-03-24,1131,1084.35
EOFY Blast,2025-04-25,1047,1030.19
EOFY Blast,2025-01-02,1098,982.95
EOFY Blast,2025-10-08,1084,1061.64
EOFY Blast,2025-01-22,1099,1161.96
EOFY Blast,2025-09-11,1121,392.81
EOFY Blast,2025-09-01,1016,1042.84
EOFY Blast,2025-01-21,1187,961.76
EOFY Blast,2025-07-03,1104,1107.06
EOFY Blast,2025-10-16,1134,928.67
EOFY Blast,2025-06-20,1109,508.99
EOFY Blast,2025-01-14,1155,345.68
EOFY Blast,2025-03-15,1162,1109.78
EOFY Blast,2025-11-07,1027,1322.9
EOFY Blast,2025-01-19,1198,1104.68
EOFY Blast,2025-08-18,1023,1277.35
EOFY Blast,2025-05-18,1096,1290.47
EOFY Blast,2025-07-28,1140,1115.1
EOFY Blast,2025-11-05,1006,1258.23
EOFY Blast,2025-11-10,1131,1084.96
EOFY Blast,2025-10-28,1165,650.89
EOFY Blast,2025-11-26,1084,476.59
EOFY Blast,2025-03-27,1049,1241.47
EOFY Blast,2025-10-02,1173,1224.05
EOFY Blast,2025-09-08,1074,360.71
EOFY Blast,2025-03-26,1002,1044.47
EOFY Blast,2025-05-19,1198,851.38
EOFY Blast,2025-01-24,1056,1238.06
EOFY Blast,2025-02-07,1006,1173.4
EOFY Blast,2025-06-05,1090,1080.24
EOFY Blast,2025-05-24,1046,1198.81
EOFY Blast,2025-11-03,1053,1333.25
EOFY Blast,2025-11-07,1067,1276.89
EOFY Blast,2025-11-26,1155,1145.67
EOFY Blast,2025-02-01,1012,1019.85
EOFY Blast,2025-11-08,1174,759.79
EOFY Blast,2025-08-14,1059,1407.89
EOFY Blast,2025-03-08,1067,721.55
EOFY Blast,2025-02-22,1054,989.16
EOFY Blast,2025-04-26,1177,1091.21
EOFY Blast,2025-07-21,1167,817.35
EOFY Blast,2025-10-03,1156,662.31
EOFY Blast,2025-03-11,1172,564.26
EOFY Blast,2025-06-27,1084,751.98
EOFY Blast,2025-05-27,1189,925.61
EOFY Blast,2025-01-11,1171,1055.44
EOFY Blast,2025-08-01,1017,1267.15
EOFY Blast,2025-03-24,1135,815.24
EOFY Blast,2025-05-17,1110,1008.1
EOFY Blast,2025-06-13,1196,1275.83
EOFY Blast,2025-10-23,1023,1601.9
EOFY Blast,2025-02-28,1065,979.48
EOFY Blast,2025-11-03,1179,210.56
EOFY Blast,2025-08-11,1109,1009.59
EOFY Blast,2025-04-18,1156,1290.52
EOFY Blast,2025-01-18,1126,925.32
EOFY Blast,2025-03-18,1106,1240.22
EOFY Blast,2025-11-22,1007,1380.37
EOFY Blast,2025-11-21,1001,685.5
EOFY Blast,2025-12-10,1051,1045.57
EOFY Blast,2025-01-27,1046,989.44
EOFY Blast,2025-01-14,1106,-1026.58
EOFY Blast,2025-09-21,1053,720.06
EOFY Blast,2025-11-09,1106,498.38
EOFY Blast,2025-04-26,1153,639.43
EOFY Blast,2025-01-08,1069,723.67
EOFY Blast,2025-03-14,1108,1553.94
EOFY Blast,2025-07-25,1172,482.33
EOFY Blast,2025-06-09,1198,1315.11
EOFY Blast,2025-10-07,1022,1359.49
EOFY Blast,2025-06-25,1122,1312.99
EOFY Blast,2025-06-08,1014,1337.29
EOFY Blast,2025-01-21,1058,940.8
EOFY Blast,2025-11-04,1122,1501.0
EOFY Blast,2025-05-23,1100,1830.23
EOFY Blast,2025-10-02,1061,1190.59
EOFY Blast,2025-05-02,1192,1265.04
EOFY Blast,2025-09-04,1084,1417.07
EOFY Blast,2025-09-05,1102,1158.81
EOFY Blast,2025-12-05,1104,1064.09
EOFY Blast,2025-05-27,1091,854.35
EOFY Blast,2025-03-20,1011,1178.88
EOFY Blast,2025-07-07,1073,714.37
EOFY Blast,2025-07-26,1023,956.67
EOFY Blast,2025-09-20,1119,905.33
EOFY Blast,2025-07-02,1046,1220.79
EOFY Blast,2025-02-26,1149,963.56
EOFY Blast,2025-04-26,1077,1056.51
EOFY Blast,2025-12-09,1093,1179.29
EOFY Blast,2025-06-28,1038,966.82
EOFY Blast,2025-09-10,1114,1121.31
EOFY Blast,2025-10-20,1066,1018.35
EOFY Blast,2025-08-24,1027,976.04
EOFY Blast,2025-02-07,1025,929.69
EOFY Blast,2025-05-05,1156,1497.19
EOFY Blast,2025-01-18,1004,722.54
EOFY Blast,2025-05-26,1138,983.82
EOFY Blast,2025-12-01,1196,1151.5
EOFY Blast,2025-07-28,1130,749.51
EOFY Blast,2025-06-24,1145,898.87
EOFY Blast,2025-10-21,1166,987.28
EOFY Blast,2025-08-13,1148,1168.37
EOFY Blast,2025-02-14,1113,941.64
EOFY Blast,2025-11-11,1092,965.33
EOFY Blast,2025-06-10,1175,667.36
EOFY Blast,2025-09-07,1194,832.45
EOFY Blast,2025-03-11,1119,908.17
EOFY Blast,2025-07-12,1015,1055.32
EOFY Blast,2025-05-02,1082,1095.36
EOFY Blast,2025-03-01,1164,1293.19
EOFY Blast,2025-06-08,1079,857.88
EOFY Blast,2025-09-20,1071,1425.26
EOFY Blast,2025-10-14,1190,1131.81
EOFY Blast,2025-04-25,1001,609.88
EOFY Blast,2025-09-22,1155,996.93
EOFY Blast,2025-02-28,1077,699.84
EOFY Blast,2025-05-27,1120,-1535.9
EOFY Blast,2025-08-22,1157,1139.51
EOFY Blast,2025-03-20,1006,1691.73
EOFY Blast,2025-03-17,1162,1002.32
EOFY Blast,2025-11-12,1038,624.63
EOFY Blast,2025-05-19,1117,1095.66
EOFY Blast,2025-03-20,1094,1181.77
EOFY Blast,2025-10-14,1139,750.19
EOFY Blast,2025-02-10,1176,620.23
EOFY Blast,2025-12-09,1117,1240.61
EOFY Blast,2025-04-15,1007,883.9
EOFY Blast,2025-05-19,1081,504.6
EOFY Blast,2025-03-03,1032,1172.55
EOFY Blast,2025-02-19,1176,894.85
EOFY Blast,2025-06-15,1163,843.15
EOFY Blast,2025-06-02,1097,605.76
EOFY Blast,2025-11-08,1079,1290.33
EOFY Blast,2025-08-04,1111,1244.87
EOFY Blast,2025-08-17,1179,1428.43
EOFY Blast,2025-01-17,1038,959.54
EOFY Blast,2025-09-25,1011,1828.64
EOFY Blast,2025-08-09,1111,1781.15
EOFY Blast,2025-08-28,1145,781.86
EOFY Blast,2025-11-26,1078,948.17
EOFY Blast,2025-08-23,1128,1442.37
EOFY Blast,2025-07-09,1040,381.42
EOFY Blast,2025-04-04,1199,746.7
EOFY Blast,2025-02-06,1108,1809.05
EOFY Blast,2025-06-13,1114,1567.27
EOFY Blast,2025-11-27,1029,1063.47
EOFY Blast,2025-01-16,1042,667.4
EOFY Blast,2025-10-01,1008,505.29
EOFY Blast,2025-01-20,1140,916.29
EOFY Blast,2025-05-02,1105,1348.61
EOFY Blast,2025-03-24,1138,1403.51
EOFY Blast,2025-06-16,1166,1159.66
EOFY Blast,2025-10-16,1074,1298.89
EOFY Blast,2025-11-16,1185,1029.64
EOFY Blast,2025-08-06,1128,856.81
EOFY Blast,2025-07-12,1113,977.53
EOFY Blast,2025-03-25,1195,436.13
EOFY Blast,2025-02-19,1079,1092.19
EOFY Blast,2025-07-05,1102,1132.53
EOFY Blast,2025-01-01,1187,643.44
EOFY Blast,2025-09-10,1131,1009.03
EOFY Blast,2025-03-16,1196,953.51
EOFY Blast,2025-05-12,1161,1469.19
EOFY Blast,2025-01-16,1019,1049.07
EOFY Blast,2025-05-18,1119,1097.25
EOFY Blast,2025-02-10,1119,1169.33
EOFY Blast,2025-05-05,1015,1197.41
EOFY Blast,2025-02-20,1088,967.43
EOFY Blast,2025-09-06,1079,1109.97
EOFY Blast,2025-09-08,1123,571.02
EOFY Blast,2025-02-19,1170,-974.53
EOFY Blast,2025-04-21,1118,821.34
EOFY Blast,2025-05-09,1167,980.91
EOFY Blast,2025-05-01,1007,730.53
EOFY Blast,2025-04-27,1180,1132.57
EOFY Blast,2025-06-20,1163,797.7
EOFY Blast,2025-05-23,1189,1543.31
EOFY Blast,2025-12-19,1027,1025.24
EOFY Blast,2025-08-05,1157,1146.35
EOFY Blast,2025-01-02,1030,1231.83
EOFY Blast,2025-05-15,1162,1562.62
EOFY Blast,2025-01-25,1031,749.13
EOFY Blast,2025-03-19,1089,1100.33
EOFY Blast,2025-05-12,1020,873.55
EOFY Blast,2025-02-14,1017,1056.67
EOFY Blast,2025-12-23,1055,-1186.39
EOFY Blast,2025-04-21,1068,1106.48
EOFY Blast,2025-11-17,1054,631.3
